,comparison,ratio,p-value,Log fold change (base 2),-Log p-value (base 10)
1152,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' va5,10.0,0.28691975203583286,3.321928094887362,1.2485527119518216
1153,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' va6,3.6666666666666665,1.0,1.874469117916141,0.0
1154,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' va7l,0.3333333333333333,0.05349861393710114,-1.5849625007211563,2.9280995331335227
1155,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' va7m,4.0,1.0,2.0,0.0
1156,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vc1,2.3333333333333335,0.7188945664383326,1.222392421336448,0.330040571181491
1157,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vc2,0.0,0.33837315138554286,-inf,1.0836059942748808
1158,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vc3l,7.0,0.23752966042123594,2.807354922057604,1.4374627773208952
1159,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vc3m,3.5,1.0,1.8073549220576042,0.0
1160,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vc4,2.0,0.6951567742709068,1.0,0.3636178843649315
1161,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vc5,6.0,0.676040351252776,2.584962500721156,0.3915025135182906
1162,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vl1,1.0,0.4532002348796212,0.0,0.7914212315591765
1163,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vl2a,7.0,0.6795237883360756,2.807354922057604,0.38636303741494554
1164,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vl2p,4.5,0.7274129129098965,2.169925001442312,0.3182609944423334
1165,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vm1,1.0,0.18025686411820596,0.0,1.7133724224425282
1166,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vm2,1.0,0.2764307856177199,0.0,1.2857948126190644
1167,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vm3,0.0,0.3262210670592936,-inf,1.1201800076209953
1168,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vm4,5.0,1.0,2.321928094887362,0.0
1169,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vm5d,3.5,1.0,1.8073549220576042,0.0
1170,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vm5v,2.6666666666666665,1.0,1.4150374992788437,0.0
1171,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vm7d,4.0,1.0,2.0,0.0
1172,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' vm7v,1.5,0.6041548768973366,0.5849625007211562,0.5039246952127796
1173,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle d,9.0,0.45236497017246224,3.169925001442312,0.7932659688334668
1174,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle da1,9.0,0.45236497017246224,3.169925001442312,0.7932659688334668
1175,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle da2,0.0,1.0,-inf,0.0
1176,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle da3,0.25,0.016050690085238982,-2.0,4.132003434365367
1177,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle da4l,0.5,0.039084135311582294,-1.0,3.2420386408350503
1178,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle da4m,0.14285714285714285,0.00031215986638685403,-2.807354922057604,8.071995109117326
1179,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dc1,27.0,0.001333037236017665,4.754887502163468,6.620295304178964
1180,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dc2,5.0,0.7304416583220135,2.321928094887362,0.3141059163852931
1181,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dc3,0.0,0.011681144964675125,-inf,4.449779278588939
1182,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dc4,4.0,1.0,2.0,0.0
1183,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dl1,5.666666666666667,0.27841386061180545,2.5025003405291835,1.2786465650808525
1184,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dl2d,1.6666666666666667,0.4270273791463229,0.7369655941662062,0.8509071480284821
1185,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dl2v,3.0,1.0,1.584962500721156,0.0
1186,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dl3,5.5,0.5126430486385023,2.4594316186372973,0.6681754876214785
1187,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dl4,4.0,1.0,2.0,0.0
1188,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dl5,3.6666666666666665,1.0,1.874469117916141,0.0
1189,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dm1,1.5,0.6041548768973366,0.5849625007211562,0.5039246952127796
1190,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dm2,6.0,0.676040351252776,2.584962500721156,0.3915025135182906
1191,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dm3,1.0,0.2764307856177199,0.0,1.2857948126190644
1192,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dm4,1.0,0.2764307856177199,0.0,1.2857948126190644
1193,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dm5,1.5,0.6041548768973366,0.5849625007211562,0.5039246952127796
1194,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dm6,1.5,0.6041548768973366,0.5849625007211562,0.5039246952127796
1195,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dp1l,2.5,1.0,1.3219280948873624,0.0
1196,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle dp1m,5.666666666666667,0.27841386061180545,2.5025003405291835,1.2786465650808525
1197,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle v,0.0,0.0658837345860241,-inf,2.719863687574101
1198,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va1d,0.0,0.06547186632717064,-inf,2.7261347503343942
1199,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va1v,0.0,0.18920362918624758,-inf,1.664931440802832
1200,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va2,2.5,1.0,1.3219280948873624,0.0
1201,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va3,0.0,0.11075806784761409,-inf,2.2004070253276136
1202,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va4,0.6666666666666666,0.10967049971489534,-0.5849625007211563,2.2102748656881186
1203,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va5,2.5,0.7568331131104251,1.3219280948873624,0.2786125080916819
1204,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va6,0.0,0.06547186632717064,-inf,2.7261347503343942
1205,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va7l,0.5,0.16496469977741168,-1.0,1.8020237687131013
1206,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle va7m,0.8,0.05030564563306565,-0.3219280948873623,2.989637968948837
1207,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vc1,3.5,1.0,1.8073549220576042,0.0
1208,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vc2,2.0,0.6951567742709068,1.0,0.3636178843649315
1209,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vc3l,14.0,0.11405659694507679,3.807354922057604,2.171060489354835
1210,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vc3m,7.0,0.6795237883360756,2.807354922057604,0.38636303741494554
1211,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vc4,3.0,1.0,1.584962500721156,0.0
1212,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vc5,2.0,0.6951567742709068,1.0,0.3636178843649315
1213,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vl1,0.3333333333333333,0.05349861393710114,-1.5849625007211563,2.9280995331335227
1214,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vl2a,0.0,0.18920362918624758,-inf,1.664931440802832
1215,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vl2p,4.5,0.7274129129098965,2.169925001442312,0.3182609944423334
1216,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vm1,3.0,1.0,1.584962500721156,0.0
1217,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vm2,0.6666666666666666,0.10967049971489534,-0.5849625007211563,2.2102748656881186
1218,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vm3,1.6666666666666667,0.4270273791463229,0.7369655941662062,0.8509071480284821
1219,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vm4,1.6666666666666667,0.4270273791463229,0.7369655941662062,0.8509071480284821
1220,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vm5d,3.5,1.0,1.8073549220576042,0.0
1221,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vm5v,2.0,0.5080560264376766,1.0,0.6771635492218157
1222,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vm7d,2.6666666666666665,1.0,1.4150374992788437,0.0
1223,Orco +/+ alpha/beta vs. Orco +/+ alpha'/beta' shuffle vm7v,0.5,0.009523943194391059,-1.0,4.653946314844958
1224,Orco +/+ alpha/beta vs. Orco +/+ gamma d,1.2857142857142858,1.0,0.36257007938470837,0.0
1225,Orco +/+ alpha/beta vs. Orco +/+ gamma da1,0.6923076923076923,0.10293590319649895,-0.5305147166987798,2.2736487835240475
1226,Orco +/+ alpha/beta vs. Orco +/+ gamma da2,0.0,1.0,-inf,0.0
1227,Orco +/+ alpha/beta vs. Orco +/+ gamma da3,1.0,1.0,0.0,0.0
1228,Orco +/+ alpha/beta vs. Orco +/+ gamma da4l,1.0,1.0,0.0,0.0
1229,Orco +/+ alpha/beta vs. Orco +/+ gamma da4m,0.5,0.5708813079368499,-1.0,0.560573957944239
1230,Orco +/+ alpha/beta vs. Orco +/+ gamma dc1,3.0,0.034574785636260694,1.584962500721156,3.3646306014140723
1231,Orco +/+ alpha/beta vs. Orco +/+ gamma dc2,1.6666666666666667,0.79528552512274,0.7369655941662062,0.22905407770933645
1232,Orco +/+ alpha/beta vs. Orco +/+ gamma dc3,1.6,0.829821665361003,0.6780719051126377,0.1865444622882671
1233,Orco +/+ alpha/beta vs. Orco +/+ gamma dc4,4.0,0.19694763318298203,2.0,1.6248174069871035
1234,Orco +/+ alpha/beta vs. Orco +/+ gamma dl1,1.7,0.6731664305281291,0.765534746362977,0.39576268343446774
1235,Orco +/+ alpha/beta vs. Orco +/+ gamma dl2d,0.8333333333333334,0.5284101473517697,-0.2630344058337938,0.6378825025975238
1236,Orco +/+ alpha/beta vs. Orco +/+ gamma dl2v,0.75,0.4511742458310706,-0.4150374992788438,0.7959016597024813
1237,Orco +/+ alpha/beta vs. Orco +/+ gamma dl3,0.0,0.002850948381083364,-inf,5.86010357476326
1238,Orco +/+ alpha/beta vs. Orco +/+ gamma dl4,0.0,0.14190887309662203,-inf,1.9525701661395127
1239,Orco +/+ alpha/beta vs. Orco +/+ gamma dl5,3.6666666666666665,0.15716092674046372,1.874469117916141,1.8504849875132363
1240,Orco +/+ alpha/beta vs. Orco +/+ gamma dm1,0.42857142857142855,0.09485805733523825,-1.222392421336448,2.3553736380251555
1241,Orco +/+ alpha/beta vs. Orco +/+ gamma dm2,3.0,0.4711763152934382,1.584962500721156,0.7525229125654596
1242,Orco +/+ alpha/beta vs. Orco +/+ gamma dm3,1.0,1.0,0.0,0.0
1243,Orco +/+ alpha/beta vs. Orco +/+ gamma dm4,0.6666666666666666,0.6500660518155099,-0.5849625007211563,0.43068130307752395
1244,Orco +/+ alpha/beta vs. Orco +/+ gamma dm5,0.5,0.16530309954843414,-1.0,1.799974523281749
1245,Orco +/+ alpha/beta vs. Orco +/+ gamma dm6,0.42857142857142855,0.09485805733523825,-1.222392421336448,2.3553736380251555
1246,Orco +/+ alpha/beta vs. Orco +/+ gamma dp1l,1.25,1.0,0.32192809488736235,0.0
1247,Orco +/+ alpha/beta vs. Orco +/+ gamma dp1m,1.7,0.6731664305281291,0.765534746362977,0.39576268343446774
1248,Orco +/+ alpha/beta vs. Orco +/+ gamma v,0.0,1.0,-inf,0.0
1249,Orco +/+ alpha/beta vs. Orco +/+ gamma va1d,1.375,1.0,0.45943161863729726,0.0
1250,Orco +/+ alpha/beta vs. Orco +/+ gamma va1v,1.1666666666666667,0.7746266759914243,0.22239242133644802,0.25537407408571516
1251,Orco +/+ alpha/beta vs. Orco +/+ gamma va2,0.5555555555555556,0.09098979611006934,-0.84799690655495,2.397007909410978
1252,Orco +/+ alpha/beta vs. Orco +/+ gamma va3,1.0,0.45843632923520594,0.0,0.7799338644635989
1253,Orco +/+ alpha/beta vs. Orco +/+ gamma va4,0.4,0.1284608629510011,-1.3219280948873622,2.05213098951196
1254,Orco +/+ alpha/beta vs. Orco +/+ gamma va5,1.4285714285714286,1.0,0.5145731728297582,0.0
1255,Orco +/+ alpha/beta vs. Orco +/+ gamma va6,2.2,0.43468391672313866,1.1375035237499351,0.8331361402383632
1256,Orco +/+ alpha/beta vs. Orco +/+ gamma va7l,0.14285714285714285,0.009379358980741966,-2.807354922057604,4.669243857239304
1257,Orco +/+ alpha/beta vs. Orco +/+ gamma va7m,0.4,0.02338259165807765,-1.3219280948873622,3.755763479719804
1258,Orco +/+ alpha/beta vs. Orco +/+ gamma vc1,0.0,0.042149494478457325,-inf,3.1665325879998516
1259,Orco +/+ alpha/beta vs. Orco +/+ gamma vc2,6.0,0.24092860468000385,2.584962500721156,1.4232546355221012
1260,Orco +/+ alpha/beta vs. Orco +/+ gamma vc3l,2.8,0.21631839074142614,1.4854268271702418,1.5310039254052732
1261,Orco +/+ alpha/beta vs. Orco +/+ gamma vc3m,1.4,1.0,0.48542682717024166,0.0
1262,Orco +/+ alpha/beta vs. Orco +/+ gamma vc4,0.75,0.26207075492317233,-0.4150374992788438,1.3391407547211838
1263,Orco +/+ alpha/beta vs. Orco +/+ gamma vc5,1.0,0.5573140415463362,0.0,0.5846263890550474
1264,Orco +/+ alpha/beta vs. Orco +/+ gamma vl1,0.5,0.5708813079368499,-1.0,0.560573957944239
1265,Orco +/+ alpha/beta vs. Orco +/+ gamma vl2a,2.3333333333333335,0.524682164326883,1.222392421336448,0.6449626010019928
1266,Orco +/+ alpha/beta vs. Orco +/+ gamma vl2p,2.25,0.5609393761906999,1.1699250014423124,0.5781424431299517
1267,Orco +/+ alpha/beta vs. Orco +/+ gamma vm1,1.5,1.0,0.5849625007211562,0.0
1268,Orco +/+ alpha/beta vs. Orco +/+ gamma vm2,0.25,0.01726702443563135,-2.0,4.05895669838916
1269,Orco +/+ alpha/beta vs. Orco +/+ gamma vm3,2.5,0.7005592383606003,1.3219280948873624,0.3558763509552951
1270,Orco +/+ alpha/beta vs. Orco +/+ gamma vm4,0.625,0.15013067903774294,-0.6780719051126377,1.896249170569798
1271,Orco +/+ alpha/beta vs. Orco +/+ gamma vm5d,0.7,0.19281574535125362,-0.5145731728297583,1.646020233380626
1272,Orco +/+ alpha/beta vs. Orco +/+ gamma vm5v,1.3333333333333333,1.0,0.41503749927884376,0.0
1273,Orco +/+ alpha/beta vs. Orco +/+ gamma vm7d,2.0,0.7626838160866966,1.0,0.27091172927570584
1274,Orco +/+ alpha/beta vs. Orco +/+ gamma vm7v,0.75,0.4511742458310706,-0.4150374992788438,0.7959016597024813
1275,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle d,1.8,0.7800277796169042,0.8479969065549501,0.248425745039228
1276,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle da1,4.5,0.12423966513344889,2.169925001442312,2.085542795465292
1277,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle da2,0.0,0.004519659288367547,-inf,5.399318666658859
1278,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle da3,0.3333333333333333,0.30849585000866575,-1.5849625007211563,1.1760468878870922
1279,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle da4l,0.3333333333333333,0.06769570164679521,-1.5849625007211563,2.6927325922642673
1280,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle da4m,0.125,0.004102141323953985,-3.0,5.496246167474425
1281,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dc1,3.0,0.034574785636260694,1.584962500721156,3.3646306014140723
1282,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dc2,2.5,0.40011742399692435,1.3219280948873624,0.9159972149621478
1283,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dc3,3.2,0.09828531103868743,1.6780719051126378,2.3198806929165756
1284,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dc4,1.1428571428571428,0.7853341270384331,0.19264507794239583,0.24164601221913615
1285,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dl1,3.4,0.06466259782391481,1.765534746362977,2.7385723308152206
1286,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dl2d,2.5,0.7005592383606003,1.3219280948873624,0.3558763509552951
1287,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dl2v,1.5,1.0,0.5849625007211562,0.0
1288,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dl3,1.8333333333333333,0.6160238832885454,0.874469117916141,0.4844695446279013
1289,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dl4,2.0,1.0,1.0,0.0
1290,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dl5,11.0,0.015361236960752832,3.4594316186372973,4.17590802320607
1291,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dm1,0.3333333333333333,0.02909618059671339,-1.5849625007211563,3.537148364390901
1292,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dm2,6.0,0.24092860468000385,2.584962500721156,1.4232546355221012
1293,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dm3,0.5,0.23463295797703043,-1.0,1.4497328667943785
1294,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dm4,0.3333333333333333,0.06769570164679521,-1.5849625007211563,2.6927325922642673
1295,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dm5,0.75,0.4511742458310706,-0.4150374992788438,0.7959016597024813
1296,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dm6,0.5,0.16530309954843414,-1.0,1.799974523281749
1297,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dp1l,1.6666666666666667,1.0,0.7369655941662062,0.0
1298,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle dp1m,8.5,0.002886502387039266,3.0874628412503395,5.847709756496967
1299,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle v,0.0,0.02833695999019294,-inf,3.5635883196973186
1300,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va1d,11.0,0.015361236960752832,3.4594316186372973,4.17590802320607
1301,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va1v,3.5,0.3077747742870618,1.8073549220576042,1.1783870158186833
1302,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va2,1.0,0.7427691712827886,0.0,0.29736995375369024
1303,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va3,1.8,0.7800277796169042,0.8479969065549501,0.248425745039228
1304,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va4,0.4,0.1284608629510011,-1.3219280948873622,2.05213098951196
1305,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va5,2.0,0.5899640628823881,1.0,0.5276936543063174
1306,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va6,1.5714285714285714,1.0,0.6520766965796931,0.0
1307,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va7l,0.5,0.5708813079368499,-1.0,0.560573957944239
1308,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle va7m,0.5,0.07671815730172463,-1.0,2.5676168671817865
1309,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vc1,1.0,0.5760952003034048,0.0,0.5514823536386778
1310,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vc2,1.5,1.0,0.5849625007211562,0.0
1311,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vc3l,4.666666666666667,0.03933919461341577,2.222392421336448,3.235533938690987
1312,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vc3m,1.75,1.0,0.8073549220576041,0.0
1313,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vc4,1.2,1.0,0.2630344058337938,0.0
1314,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vc5,0.75,0.26207075492317233,-0.4150374992788438,1.3391407547211838
1315,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vl1,0.5,0.5708813079368499,-1.0,0.560573957944239
1316,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vl2a,1.75,1.0,0.8073549220576041,0.0
1317,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vl2p,4.5,0.12423966513344889,2.169925001442312,2.085542795465292
1318,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vm1,0.5,0.16530309954843414,-1.0,1.799974523281749
1319,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vm2,0.5,0.23463295797703043,-1.0,1.4497328667943785
1320,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vm3,1.6666666666666667,1.0,0.7369655941662062,0.0
1321,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vm4,0.5555555555555556,0.09098979611006934,-0.84799690655495,2.397007909410978
1322,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vm5d,0.875,0.41286471768908406,-0.19264507794239588,0.8846352997554807
1323,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vm5v,2.0,0.7626838160866966,1.0,0.27091172927570584
1324,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vm7d,1.3333333333333333,1.0,0.41503749927884376,0.0
1325,Orco +/+ alpha/beta vs. Orco +/+ gamma shuffle vm7v,0.42857142857142855,0.09485805733523825,-1.222392421336448,2.3553736380251555
1326,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' d,5.0,1.0,2.321928094887362,0.0
1327,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' da1,0.2,0.004533967472067014,-2.321928094887362,5.396157901146837
1328,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' da2,8.0,0.44502899931370354,3.0,0.8096158319420867
1329,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' da3,0.0,0.11075806784761409,-inf,2.2004070253276136
1330,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' da4l,0.0,0.18920362918624758,-inf,1.664931440802832
1331,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' da4m,6.0,0.676040351252776,2.584962500721156,0.3915025135182906
1332,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dc1,0.6666666666666666,0.10967049971489534,-0.5849625007211563,2.2102748656881186
1333,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dc2,3.0,1.0,1.584962500721156,0.0
1334,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dc3,1.0,0.18025686411820596,0.0,1.7133724224425282
1335,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dc4,2.3333333333333335,0.7188945664383326,1.222392421336448,0.330040571181491
1336,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dl1,1.8,0.35517976204659846,0.8479969065549501,1.0351312457074906
1337,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dl2d,0.0,0.11119575026014883,-inf,2.196463114980939
1338,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dl2v,4.0,1.0,2.0,0.0
1339,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dl3,0.0,0.3262210670592936,-inf,1.1201800076209953
1340,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dl4,0.0,0.06282298028948718,-inf,2.767434344266823
1341,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dl5,2.6666666666666665,1.0,1.4150374992788437,0.0
1342,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dm1,1.8333333333333333,0.37860646861709013,0.874469117916141,0.9712579547292849
1343,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dm2,3.0,1.0,1.584962500721156,0.0
1344,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dm3,5.0,0.7304416583220135,2.321928094887362,0.3141059163852931
1345,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dm4,3.5,1.0,1.8073549220576042,0.0
1346,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dm5,0.7142857142857143,0.013174552935113607,-0.4854268271702417,4.329468117949144
1347,Orco +/+ alpha/beta shuffle vs. Orco +/+ alpha'/beta' dm6,1.2,0.1521405811968427,0.2630344058337938,1.8829503092753943
